,img_path,2_way_label,3_way_label,6_way_label
6948,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\82ilu7.jpg,0.0,2.0,1.0
6949,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ca6bixf.jpg,0.0,2.0,4.0
6950,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d89zn24.jpg,0.0,2.0,4.0
6951,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dzpsowi.jpg,0.0,2.0,4.0
6952,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\273wwh.jpg,1.0,0.0,0.0
6953,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c8od19.jpg,1.0,0.0,0.0
6954,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1o3qvi.jpg,0.0,1.0,5.0
6955,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4mh3cu.jpg,0.0,1.0,5.0
6956,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4s5l1s.jpg,0.0,2.0,1.0
6957,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cmeeu91.jpg,0.0,2.0,4.0
6958,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\p4mvo.jpg,1.0,0.0,0.0
6959,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cu8lyof.jpg,0.0,2.0,4.0
6960,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6anosq.jpg,0.0,2.0,2.0
6961,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6hfveb.jpg,1.0,0.0,0.0
6962,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\76z8jz.jpg,1.0,0.0,0.0
6963,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2oswsn.jpg,1.0,0.0,0.0
6964,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8dpm71.jpg,0.0,2.0,1.0
6965,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d4vxdo.jpg,0.0,2.0,2.0
6966,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\caluo5.jpg,1.0,0.0,0.0
6967,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3cvyd6.jpg,1.0,0.0,0.0
6968,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cdwhko2.jpg,0.0,2.0,4.0
6969,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6ts8uc.jpg,1.0,0.0,0.0
6970,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cx5k58.jpg,0.0,2.0,5.0
6971,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cmzgg2e.jpg,0.0,2.0,4.0
6972,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\81yoax.jpg,1.0,0.0,0.0
6973,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\e3tbv9n.jpg,0.0,2.0,4.0
6974,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6cgr3h.jpg,1.0,0.0,0.0
6975,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8ppdpj.jpg,0.0,2.0,2.0
6976,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9cqzm3.jpg,1.0,0.0,0.0
6977,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\57ytnj.jpg,1.0,0.0,0.0
6978,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\21bjzz.jpg,1.0,0.0,0.0
6979,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2xhye1.jpg,0.0,2.0,2.0
6980,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\96nmwr.jpg,0.0,1.0,5.0
6981,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8r6a9n.jpg,0.0,2.0,1.0
6982,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\b310vv.jpg,1.0,0.0,0.0
6983,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7yx5hj.jpg,0.0,2.0,1.0
6984,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c9ghqd1.jpg,0.0,2.0,4.0
6985,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dgifqcy.jpg,0.0,2.0,4.0
6986,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\12j06w.jpg,1.0,0.0,0.0
6987,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\r4bcj.jpg,0.0,2.0,2.0
6988,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7ilyf3.jpg,0.0,2.0,1.0
6989,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cwx4t87.jpg,0.0,2.0,4.0
6990,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dmzvran.jpg,0.0,2.0,4.0
6991,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7y28o4.jpg,1.0,0.0,0.0
6992,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cwhkuk7.jpg,0.0,2.0,4.0
6993,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c11fkh.jpg,0.0,2.0,2.0
6994,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\749r28.jpg,0.0,2.0,2.0
6995,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c7xzbj9.jpg,0.0,2.0,4.0
6996,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dh3xx2.jpg,0.0,2.0,2.0
6997,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d7dgnx.jpg,1.0,0.0,0.0
6998,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9b5da3.jpg,1.0,0.0,0.0
6999,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\849r44.jpg,0.0,2.0,3.0
7000,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8nmd3u.jpg,0.0,2.0,1.0
7001,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ckkdc62.jpg,0.0,2.0,4.0
7002,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c0tfu2.jpg,0.0,2.0,2.0
7003,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2kvo32.jpg,0.0,2.0,2.0
7004,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8fle16.jpg,0.0,2.0,2.0
7005,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\85jyqv.jpg,0.0,2.0,1.0
7006,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2o5lhq.jpg,1.0,0.0,0.0
7007,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8sfqir.jpg,0.0,2.0,5.0
7008,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\15dz3w.jpg,0.0,2.0,2.0
7009,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6weh47.jpg,1.0,0.0,0.0
7010,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\clpwgy.jpg,0.0,2.0,2.0
7011,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cb7pru.jpg,1.0,0.0,0.0
7012,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5qet7p.jpg,1.0,0.0,0.0
7013,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bz3et2.jpg,1.0,0.0,0.0
7014,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9fmka8.jpg,1.0,0.0,0.0
7015,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3kmaz1.jpg,0.0,2.0,3.0
7016,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dl5bkbf.jpg,0.0,2.0,4.0
7017,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dg8y8ci.jpg,0.0,2.0,4.0
7018,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3326dq.jpg,1.0,0.0,0.0
7019,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dimgtc.jpg,1.0,0.0,0.0
7020,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ctnzh8.jpg,1.0,0.0,0.0
7021,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\25xx35.jpg,0.0,2.0,2.0
7022,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c6hs04.jpg,1.0,0.0,0.0
7023,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\b13s0c.jpg,0.0,2.0,1.0
7024,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3qxar9.jpg,1.0,0.0,0.0
7025,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3957o2.jpg,1.0,0.0,0.0
7026,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\21o3fs.jpg,1.0,0.0,0.0
7027,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4nugrx.jpg,1.0,0.0,0.0
7028,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\24ufyn.jpg,1.0,0.0,0.0
7029,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bppujm.jpg,0.0,2.0,2.0
7030,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8o2u1n.jpg,0.0,2.0,5.0
7031,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\caq2joq.jpg,0.0,2.0,4.0
7032,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d8b19au.jpg,0.0,2.0,4.0
7033,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1ycl1p.jpg,1.0,0.0,0.0
7034,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cr6ixr.jpg,0.0,2.0,1.0
7035,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dhjui0.jpg,1.0,0.0,0.0
7036,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3lccjp.jpg,0.0,2.0,3.0
7037,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c8gsvzm.jpg,0.0,2.0,4.0
7038,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\47cpa4.jpg,0.0,2.0,3.0
7039,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cyx4mv.jpg,1.0,0.0,0.0
7040,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dioxa4.jpg,0.0,2.0,2.0
7041,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9db49i.jpg,1.0,0.0,0.0
7042,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\29tgtl.jpg,1.0,0.0,0.0
7043,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\djfi3o.jpg,1.0,0.0,0.0
7044,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ch5bxrj.jpg,0.0,2.0,4.0
7045,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cjbr2n.jpg,0.0,2.0,2.0
7046,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8ghqja.jpg,0.0,2.0,2.0
7047,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\epayo6q.jpg,0.0,2.0,4.0
7048,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7ih2ta.jpg,0.0,2.0,1.0
7049,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2cv563.jpg,1.0,0.0,0.0
7050,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cnrmgc4.jpg,0.0,2.0,4.0
7051,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\e28lmok.jpg,0.0,2.0,4.0
7052,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3gt2hw.jpg,0.0,2.0,2.0
7053,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cvc9rs.jpg,1.0,0.0,0.0
7054,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cm68jf6.jpg,0.0,2.0,4.0
7055,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cg9ualv.jpg,0.0,2.0,4.0
7056,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\54nlte.jpg,0.0,2.0,5.0
7057,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5pkc0q.jpg,0.0,2.0,2.0
7058,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8tb3ao.jpg,0.0,2.0,2.0
7059,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5rn7ne.jpg,1.0,0.0,0.0
7060,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4ois9r.jpg,1.0,0.0,0.0
7061,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\94j3iu.jpg,0.0,2.0,2.0
7062,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\95xks5.jpg,0.0,2.0,2.0
7063,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cl6rg4w.jpg,0.0,2.0,4.0
7064,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8g0pzo.jpg,0.0,2.0,2.0
7065,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cake21j.jpg,0.0,2.0,4.0
7066,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bad78a.jpg,0.0,2.0,2.0
7067,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9bcoc7.jpg,1.0,0.0,0.0
7068,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\arzt53.jpg,1.0,0.0,0.0
7069,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cth35b.jpg,1.0,0.0,0.0
7070,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\11l4s6.jpg,1.0,0.0,0.0
7071,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ctfe0a.jpg,1.0,0.0,0.0
7072,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cltd5g9.jpg,0.0,2.0,4.0
7073,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\axfp6p.jpg,0.0,2.0,1.0
7074,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c08e7b.jpg,1.0,0.0,0.0
7075,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\21cz5n.jpg,1.0,0.0,0.0
7076,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\29g1c0.jpg,1.0,0.0,0.0
7077,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4oh2uk.jpg,1.0,0.0,0.0
7078,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8x8nnd.jpg,1.0,0.0,0.0
7079,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\arrvjw.jpg,1.0,0.0,0.0
7080,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3dbeoi.jpg,1.0,0.0,0.0
7081,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4pbv2i.jpg,0.0,2.0,1.0
7082,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6bzis7.jpg,0.0,2.0,1.0
7083,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dkgbygk.jpg,0.0,2.0,4.0
7084,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1u2ey9.jpg,1.0,0.0,0.0
7085,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cz2lixj.jpg,0.0,2.0,4.0
7086,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\38f30e.jpg,1.0,0.0,0.0
7087,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\86lvqh.jpg,0.0,2.0,1.0
7088,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2nznsk.jpg,1.0,0.0,0.0
7089,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ajsncy.jpg,1.0,0.0,0.0
7090,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bpm5ou.jpg,1.0,0.0,0.0
7091,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ceifq7a.jpg,0.0,2.0,4.0
7092,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3hg6p1.jpg,0.0,2.0,2.0
7093,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ciugqt2.jpg,0.0,2.0,4.0
7094,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cq1pva.jpg,1.0,0.0,0.0
7095,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ck9a8qq.jpg,0.0,2.0,4.0
7096,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cqfkf5r.jpg,0.0,2.0,4.0
7097,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bxjsmw.jpg,0.0,2.0,3.0
7098,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2o0lvy.jpg,0.0,1.0,5.0
7099,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\13cuj8.jpg,1.0,0.0,0.0
7100,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ywv3p.jpg,0.0,2.0,2.0
7101,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bptx61.jpg,1.0,0.0,0.0
7102,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\df61jd.jpg,1.0,0.0,0.0
7103,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\532oiq.jpg,0.0,2.0,2.0
7104,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c6g1j2j.jpg,0.0,2.0,4.0
7105,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cpyvq1j.jpg,0.0,2.0,4.0
7106,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d5vh09d.jpg,0.0,2.0,4.0
7107,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4n93yg.jpg,0.0,2.0,3.0
7108,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\908f72.jpg,0.0,2.0,2.0
7109,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5e6o66.jpg,0.0,2.0,1.0
7110,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ex7nwxg.jpg,0.0,2.0,4.0
7111,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8viq9j.jpg,1.0,0.0,0.0
7112,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\86q9c6.jpg,0.0,2.0,2.0
7113,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d9qwqfq.jpg,0.0,2.0,4.0
7114,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cbj1njj.jpg,0.0,2.0,4.0
7115,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3sxzxr.jpg,0.0,2.0,3.0
7116,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\984edu.jpg,0.0,2.0,2.0
7117,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\crzhmjw.jpg,0.0,2.0,4.0
7118,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2f49j9.jpg,0.0,2.0,2.0
7119,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bhn8ps.jpg,0.0,2.0,2.0
7120,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3q0ysj.jpg,1.0,0.0,0.0
7121,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cmn3pby.jpg,0.0,2.0,4.0
7122,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1f7blq.jpg,1.0,0.0,0.0
7123,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cs5mh3.jpg,1.0,0.0,0.0
7124,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\37tg71.jpg,1.0,0.0,0.0
7125,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\coe9o5w.jpg,0.0,2.0,4.0
7126,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ctkkktx.jpg,0.0,2.0,4.0
7127,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cdm7jsf.jpg,0.0,2.0,4.0
7128,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\93vrhw.jpg,0.0,1.0,5.0
7129,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\137v2y.jpg,1.0,0.0,0.0
7130,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\66pips.jpg,1.0,0.0,0.0
7131,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8kjh8m.jpg,0.0,1.0,5.0
7132,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cdd8iod.jpg,0.0,2.0,4.0
7133,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ass1tn.jpg,1.0,0.0,0.0
7134,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\37jy36.jpg,0.0,2.0,2.0
7135,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6u5ion.jpg,0.0,2.0,1.0
7136,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7qeel5.jpg,1.0,0.0,0.0
7137,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cnxbc6.jpg,0.0,2.0,2.0
7138,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cvg0jl.jpg,1.0,0.0,0.0
7139,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\crs6xk.jpg,1.0,0.0,0.0
7140,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\52he1d.jpg,1.0,0.0,0.0
7141,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\crs4j6u.jpg,0.0,2.0,4.0
7142,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cr9wwo.jpg,0.0,2.0,2.0
7143,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4s6lte.jpg,0.0,2.0,1.0
7144,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3iobj1.jpg,0.0,2.0,2.0
7145,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6rh626.jpg,1.0,0.0,0.0
7146,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\arcbm4.jpg,1.0,0.0,0.0
7147,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bp0gwe.jpg,0.0,2.0,2.0
7148,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cj1gs3w.jpg,0.0,2.0,4.0
7149,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8qhs2x.jpg,1.0,0.0,0.0
7150,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c93f747.jpg,0.0,2.0,4.0
7151,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cwnhs2.jpg,1.0,0.0,0.0
7152,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\esp8cgs.jpg,0.0,2.0,4.0
7153,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\chdolt8.jpg,0.0,2.0,4.0
7154,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\uee32.jpg,0.0,2.0,2.0
7155,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cowo6eo.jpg,0.0,2.0,4.0
7156,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9g1abl.jpg,1.0,0.0,0.0
7157,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cscbxtw.jpg,0.0,2.0,4.0
7158,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cm1v7j.jpg,1.0,0.0,0.0
7159,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3zupal.jpg,0.0,2.0,3.0
7160,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2knvdp.jpg,1.0,0.0,0.0
7161,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1fmisp.jpg,1.0,0.0,0.0
7162,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\x6dmo.jpg,0.0,2.0,2.0
7163,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c0pqwn.jpg,0.0,2.0,1.0
7164,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1lm5i9.jpg,1.0,0.0,0.0
7165,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1bzmio.jpg,1.0,0.0,0.0
7166,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1ed5y6.jpg,1.0,0.0,0.0
7167,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9ci3yu.jpg,1.0,0.0,0.0
7168,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bewnl1.jpg,1.0,0.0,0.0
7169,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cedizh.jpg,0.0,2.0,2.0
7170,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cunglhd.jpg,0.0,2.0,4.0
7171,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\drw2iw7.jpg,0.0,2.0,4.0
7172,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\avtp94.jpg,0.0,2.0,2.0
7173,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\at92bj.jpg,1.0,0.0,0.0
7174,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d2jffbt.jpg,0.0,2.0,4.0
